"","Bridge_ID","Built_Year","County_Code","Deck_Cond","Superstructure_Cond","Substructure_Cond","Operating_Rating"
"6306","B40043400000000",1969,79,"N","N","N",53.9
"6307","B40043500000000",1970,79,"4","4","6",52.3
"6308","B40043600000000",2002,79,"7","8","7",62.1
"6309","B40043700000000",1936,79,"6","8","5",49
"6310","B40043800000000",1963,79,"7","7","8",58.8
"6311","B40045700000000",1972,79,"6","7","6",47.4
"6312","B40045800000000",1953,79,"N","N","N",53.9
"6313","B40047000000000",1972,79,"8","6","6",57.2
"6314","B40047100000000",1972,79,"9","7","7",39.2
"6315","B40048400000000",1978,79,"6","6","6",70.2
"6316","B40048500000000",1978,79,"6","6","6",53.9
"6317","B40048800000000",1975,79,"8","8","7",40.8
"6318","B40049000000000",1976,79,"7","6","7",53.9
"6319","B40049100000000",1976,79,"7","6","6",62.1
"6320","B40049200000000",1976,79,"N","N","N",53.9
"6321","B40049700000000",1974,79,"7","6","6",80.4
"6322","B40049800000000",1974,79,"7","7","7",80.4
"6323","B40049900000000",1937,79,"6","7","5",83.3
"6324","B40050000000000",1976,79,"5","4","5",58.8
"6325","B40050200000000",1925,79,"4","6","4",83.3
"6326","B40050300000000",1903,79,"4","6","5",86.5
"6327","B40050400000000",1979,79,"5","6","7",47.4
"6328","B40050500000000",1979,79,"5","6","7",45.7
"6329","B40051000000000",1978,79,"N","N","N",53.9
"6330","B40051100000000",1978,79,"6","6","7",75.1
"6331","B40051300010000",1981,79,"6","6","7",50.6
"6332","B40051300020000",1981,79,"6","6","7",50.6
"6333","B40051300030000",1981,79,"6","6","7",50.6
"6334","B40051300040000",1981,79,"6","6","7",50.6
"6335","B40051300050000",1981,79,"6","6","7",52.3
"6336","B40051500000000",1986,79,"N","N","N",53.9
"6337","B40051600000000",1979,79,"6","8","7",58.8
"6338","B40051700000000",1987,79,"5","6","6",53.9
"6339","B40051800000000",1987,79,"5","5","6",53.9
"6340","B40051900000000",1979,79,"5","7","7",70.2
"6341","B40052100000000",1982,79,"7","7","6",52.3
"6342","B40052200000000",1981,79,"N","N","N",53.9
"6343","B40052300000000",1984,79,"7","7","7",57.2
"6344","B40052400000000",1982,79,"6","6","6",47.4
"6345","B40052500000000",1980,79,"5","6","6",99.9
"6346","B40052600000000",1984,79,"5","6","6",62.1
"6347","B40052700000000",1984,79,"5","6","7",62.1
"6348","B40052800000000",1983,79,"6","6","6",63.7
"6349","B40052900000000",1981,79,"6","7","7",71.8
"6350","B40053000000000",1985,79,"5","5","5",55.5
"6351","B40053100000000",1984,79,"8","8","8",57.2
"6352","B40053200000000",1984,79,"N","N","N",53.9
"6353","B40053300000000",1984,79,"7","7","6",62.1
"6354","B40053400000000",1984,79,"6","6","7",60.4
"6355","B40053500000000",1984,79,"6","5","5",75.1
"6356","B40053600000000",1989,79,"6","6","6",84.9
"6357","B40053900000000",2016,79,"8","8","8",42.8
"6358","B40054000000000",2016,79,"8","8","8",42.8
"6359","B40054400000000",1985,79,"7","8","7",60.4
"6360","B40054500000000",1985,79,"N","N","N",53.9
"6361","B40054600000000",1985,79,"8","7","6",75.1
"6362","B40054700000000",1985,79,"5","5","7",67
"6363","B40054800000000",1987,79,"6","7","6",44.1
"6364","B40054900000000",1986,79,"6","8","7",70.2
"6365","B40055000010000",1929,79,"6","6","5",55.5
"6366","B40055000020000",1929,79,"7","6","6",55.5
"6367","B40055000030000",1929,79,"7","6","5",55.5
"6368","B40055000040000",1929,79,"7","6","5",55.5
"6369","B40055000050000",1929,79,"7","5","5",55.5
"6370","B40055000060000",1929,79,"7","5","5",55.5
"6371","B40055000070000",1929,79,"7","6","6",55.5
"6372","B40055000080000",1929,79,"7","5","5",55.5
"6373","B40055000090000",1929,79,"7","5","5",55.5
"6374","B40055000100000",1929,79,"7","5","5",55.5
"6375","B40055000110000",1929,79,"7","6","6",55.5
"6376","B40055000120000",1929,79,"7","5","5",55.5
"6377","B40055000130000",1929,79,"7","5","6",55.5
"6378","B40055000140000",1929,79,"6","4","4",55.5
"6379","B40055000150000",1929,79,"7","5","6",55.5
"6380","B40055000160000",1929,79,"7","5","6",55.5
"6381","B40055000170000",1929,79,"7","6","6",55.5
"6382","B40055000180000",1929,79,"7","7","6",80
"6383","B400550010A0000",1929,79,"7","7","7",58.8
"6384","B400550010B0000",1929,79,"7","7","7",58.8
"6385","B400550010C0000",1929,79,"7","7","7",58.8
"6386","B400550010D0000",1929,79,"7","7","7",58.8
"6387","B40055100000000",1988,79,"6","6","7",44.1
"6388","B40055200000000",1986,79,"N","N","N",53.9
"6389","B40055500000000",1986,79,"6","7","6",71.8
"6390","B40055600000000",1987,79,"6","7","6",68.6
"6391","B40055700000000",1986,79,"N","N","N",53.9
"6392","B40055800000000",1995,79,"7","7","6",63.7
"6393","B40055900000000",1990,79,"5","6","5",67
"6394","B40056000000000",1987,79,"6","7","7",68.6
"6395","B40056100000000",1987,79,"6","6","5",52.3
"6396","B40056200000000",1989,79,"7","7","7",55.5
"6397","B40056300000000",1989,79,"6","6","8",68.6
"6398","B40056400000000",1988,79,"N","N","N",53.9
"6399","B40056800000000",1991,79,"6","8","6",68.6
"6400","B40056900000000",1991,79,"6","6","6",62.1
"6401","B40057000000000",1990,79,"6","8","7",62.1
"6402","B40057100000000",1939,79,"4","4","3",62.1
"6403","B40057200000000",1991,79,"6","7","7",50.6
"6404","B40057300000000",1993,79,"6","6","6",78.4
"6405","B40057400000000",1993,79,"6","7","7",78.4
"6406","B40057500000000",1993,79,"6","6","6",47.4
"6407","B40057600000000",1993,79,"6","6","6",47.4
"6408","B40057700000000",1992,79,"6","6","6",63.7
"6409","B40057800000000",1992,79,"6","6","6",63.7
"6410","B40057900000000",1991,79,"7","8","7",70.2
"6411","B40058000000000",1991,79,"6","8","7",70.2
"6412","B40058100000000",1992,79,"6","7","7",62.1
"6413","B40058200000000",1991,79,"6","7","7",62.1
"6414","B40058300000000",1992,79,"7","7","7",67
"6415","B40058400000000",1992,79,"6","7","6",68.6
"6416","B40058500000000",1992,79,"6","7","7",75.1
"6417","B40058600000000",1992,79,"6","6","7",70.2
"6418","B40058700000000",1992,79,"6","6","5",75.1
"6419","B40058800000000",1992,79,"6","7","4",83.3
"6420","B40058900000000",2000,79,"7","7","6",94.7
"6421","B40059000000000",1991,79,"N","N","N",53.9
"6422","B40059100000000",1999,79,"7","7","7",44.1
"6423","B40059300000000",1991,79,"N","N","N",53.9
"6424","B40059400000000",1990,79,"7","7","8",73.5
"6425","B40059500000000",1996,79,"6","8","6",53.9
"6426","B40059600000000",1996,79,"6","8","6",52.3
"6427","B40060000000000",1996,79,"7","7","7",88.2
"6428","B40060100000000",1992,79,"6","6","6",53.9
"6429","B40060200000000",1992,79,"6","6","6",67
"6430","B40060300000000",1993,79,"6","7","5",50.6
"6431","B40060400000000",1991,79,"6","6","7",62.1
"6432","B40060500000000",2000,79,"7","7","6",44.1
"6433","B40060600000000",1993,79,"6","6","8",60.4
"6434","B40060700000000",1995,79,"6","6","7",68.6
"6435","B40060800000000",1993,79,"7","7","7",98
"6436","B40060900000000",1998,79,"7","7","7",99.9
"6437","B40061000000000",1996,79,"7","7","7",80.7
"6438","B40061100000000",1995,79,"7","7","7",67
"6439","B40061200000000",1996,79,"7","7","7",88.2
"6440","B40061400000000",1996,79,"7","7","7",99.9
"6441","B40061600000000",1996,79,"7","6","6",76.7
"6442","B40061800000000",1996,79,"6","6","6",75.1
"6443","B40062000000000",1998,79,"6","7","6",83.3
"6444","B40062100000000",1998,79,"6","7","6",86.5
"6445","B40062500000000",1998,79,"6","6","7",76.7
"6446","B40062700000000",2006,79,"7","8","7",58.8
"6447","B40062900000000",1992,79,"N","N","N",53.9
"6448","B40063000000000",1993,79,"7","7","7",98
"6449","B40063100000000",1996,79,"7","7","7",65.3
"6450","B40063200000000",1994,79,"6","8","8",65.3
"6451","B40063300000000",2005,79,"7","7","7",67
"6452","B40063500000000",1993,79,"7","7","7",80
"6453","B40063600000000",1996,79,"6","7","6",84.9
"6454","B40063700000000",1994,79,"6","6","7",71.8
"6455","B40063800000000",1994,79,"7","8","8",68.6
"6456","B40064000000000",1995,79,"N","N","N",53.9
"6457","B40064100000000",1996,79,"N","N","N",53.9
"6458","B40064200000000",1995,79,"8","8","8",86.5
"6459","B40064300000000",1995,79,"7","7","8",83.3
"6460","B40064400000000",1999,79,"7","7","7",75.1
"6461","B40064500000000",1999,79,"6","6","6",68.6
"6462","B40064800000000",1996,79,"6","8","6",70.2
"6463","B40065000000000",1994,79,"9","9","9",80
"6464","B40065100000000",1941,79,"7","7","5",52.3
"6465","B40065200000000",1999,79,"8","8","7",68.6
"6466","B40065300000000",1998,79,"7","7","7",83.3
"6467","B40065400000000",1998,79,"7","8","8",67
"6468","B40065500000000",1998,79,"7","8","8",55.5
"6469","B40066100000000",1999,79,"6","6","7",68.6
"6470","B40066300000000",2006,79,"N","N","N",53.9
"6471","B40066400000000",2000,79,"6","6","8",60.4
"6472","B40066500000000",2000,79,"6","6","8",60.4
"6473","B40067000000000",2006,79,"7","7","8",63.7
"6474","B40067100000000",2006,79,"6","6","8",65.3
"6475","B40067200000000",2002,79,"7","8","7",62.1
"6476","B40067300000000",2002,79,"N","N","N",53.9
"6477","B40067400000000",1974,79,"N","N","N",53.9
"6478","B40067600000000",1978,79,"N","N","N",73.5
"6479","B40067700000000",1985,79,"N","N","N",53.9
"6480","B40067800000000",1985,79,"N","N","N",53.9
"6481","B40068000000000",2004,79,"N","N","N",53.9
"6482","B40068100000000",2006,79,"7","7","7",70.2
"6483","B40068200000000",2006,79,"N","N","N",53.9
"6484","B40068300010000",2006,79,"7","8","7",70.2
"6485","B40068300020000",2006,79,"7","8","8",70.2
"6486","B40068400000000",2005,79,"7","7","7",65.3
"6487","B40068500000000",2005,79,"7","7","7",49
"6488","B40068600000000",2006,79,"7","8","8",78.4
"6489","B40068700000000",2006,79,"7","7","8",68.6
"6490","B40068800000000",2006,79,"7","7","7",99.9
"6491","B40068900000000",2006,79,"7","8","7",99.9
"6492","B40069000000000",2006,79,"7","8","7",83.3
"6493","B40069100000000",2005,79,"7","8","7",80
"6494","B40069200000000",2006,79,"7","7","7",86.5
"6495","B40069500000000",2005,79,"7","7","7",58.8
"6496","B40069600000000",2004,79,"7","7","7",58.8
"6497","B40069700000000",2005,79,"7","7","7",71.8
"6498","B40069800000000",2004,79,"7","7","7",71.8
"6499","B40070000000000",2005,79,"7","7","7",65.3
"6500","B40070100000000",2004,79,"N","N","N",53.9
"6501","B40070300000000",2002,79,"N","N","N",53.9
"6502","B40070500000000",2005,79,"7","7","8",65.3
"6503","B40070600000000",2004,79,"7","7","8",63.7
"6504","B40070700000000",2004,79,"7","7","8",63.7
"6505","B40070800000000",2004,79,"7","7","8",63.7
"6506","B40070900000000",2004,79,"N","N","N",53.9
"6507","B40071000000000",2007,79,"8","8","8",60.4
"6508","B40071100000000",2006,79,"6","8","7",52.3
"6509","B40071300000000",2006,79,"7","8","8",70.2
"6510","B40071400000000",2007,79,"8","8","8",68.6
"6511","B40071600000000",2009,79,"7","8","8",53.9
"6512","B40071700000000",2006,79,"8","8","8",57.2
"6513","B40071800000000",2008,79,"8","8","8",60.4
"6514","B40071900000000",2005,79,"7","8","7",68.6
"6515","B40072000000000",2005,79,"7","8","7",80
"6516","B40072300000000",2008,79,"8","8","8",58.8
"6517","B40072400000000",2008,79,"8","8","8",62.1
"6518","B40072500000000",2010,79,"7","7","7",81.6
"6519","B40072600000000",2010,79,"7","8","7",68.6
"6520","B40072800000000",2009,79,"7","8","8",67
"6521","B40072900000000",2008,79,"7","9","8",44.1
"6522","B40073100000000",2009,79,"6","6","6",67
"6523","B40073200000000",2010,79,"7","7","8",51.2
"6524","B40073300000000",2010,79,"7","8","8",49.9
"6525","B40073400000000",2010,79,"7","7","8",52.2
"6526","B40073500000000",2010,79,"7","7","8",52.2
"6527","B40073800000000",2008,79,"N","N","N",53.9
"6528","B40074300000000",2010,79,"7","9","8",48.6
"6529","B40074500000000",2012,79,"7","8","7",42.8
"6530","B40074600000000",2011,79,"7","8","7",42.1
"6531","B40074800000000",2012,79,"8","8","8",61.6
"6532","B40074900000000",2011,79,"7","7","9",49.2
"6533","B40075000000000",2010,79,"8","8","8",50.9
"6534","B40075600000000",2011,79,"8","8","8",44.7
"6535","B40075700000000",2012,79,"7","8","8",68
"6536","B40075800000000",2011,79,"7","7","8",53.5
"6537","B40075900000000",2013,79,"8","9","8",62.2
"6538","B40076000000000",2015,79,"7","7","7",42.4
"6539","B40076300000000",2012,79,"8","8","8",48.6
"6540","B40076400000000",2014,79,"8","8","7",51.8
"6541","B40076500000000",2014,79,"8","8","9",51.8
"6542","B40076600000000",2017,79,"7","9","9",47.6
"6543","B40076800000000",2012,79,"8","8","8",56.7
"6544","B40076900000000",2013,79,"7","8","7",55.1
"6545","B40077000000000",2014,79,"8","8","8",36.3
"6546","B40077100000000",2014,79,"6","8","8",51.2
"6547","B40077200000000",2013,79,"7","7","7",42.1
"6548","B40077500000000",2013,79,"7","8","8",58
"6549","B40077600000000",2014,79,"8","8","8",48.6
"6550","B40077700000000",2014,79,"7","9","9",43.7
"6551","B40077800000000",2014,79,"7","9","9",44.7
"6552","B40077900000000",2014,79,"8","8","8",42.8
"6553","B40078000000000",2014,79,"8","8","9",43.1
"6554","B40078100000000",2014,79,"8","9","9",41.8
"6555","B40078300000000",2014,79,"8","8","8",46
"6556","B40078500000000",2014,79,"8","8","8",56.7
"6557","B40078600000000",2016,79,"7","8","8",44.7
"6558","B40078700000000",2016,79,"8","9","8",47.6
"6559","B40078800000000",2017,79,"8","9","8",56.1
"6560","B40078900000000",2016,79,"8","9","8",56.1
"6561","B40079000000000",2017,79,"7","9","8",48.9
"6562","B40079100000000",2015,79,"7","7","8",50.5
"6563","B40079500000000",2018,79,"9","9","9",43.7
"6564","B40079600000000",2016,79,"9","9","9",57
"6565","B40079700000000",2016,79,"9","9","9",46.3
"6566","B40079800000000",2015,79,"8","9","9",46
"6567","B40079900000000",2014,79,"8","9","8",47
"6568","B40080000000000",2019,79,"9","9","9",53.8
"6569","B40080100000000",2019,79,"8","9","9",53.8
"6570","B40080200000000",2019,79,"9","9","9",49.2
"6571","B40080300000000",2019,79,"9","9","9",57.7
"6572","B40080400000000",2019,79,"9","9","9",60.9
"6573","B40080500000000",2013,79,"8","8","8",47.6
"6574","B40080600000000",2019,79,"6","9","9",64.2
"6575","B40080700000000",2019,79,"9","9","9",64.2
"6576","B40080800000000",2013,79,"8","8","8",47.6
"6577","B40080900000000",2018,79,"9","9","9",51.2
"6578","B40081000000000",2013,79,"7","7","7",49.6
"6579","B40081100000000",2009,79,"7","7","7",43.7
"6580","B40081200000000",2010,79,"7","7","8",42.4
"6581","B40081300000000",2010,79,"7","7","8",42.4
"6582","B40081400000000",2010,79,"8","8","8",49.2
"6583","B40081500000000",2009,79,"7","7","7",49.2
"6584","B40081600000000",2009,79,"7","6","7",44.1
"6585","B40081700000000",2009,79,"7","6","7",46
"6586","B40081800000000",2011,79,"6","6","9",43.7
"6587","B40081900000000",2011,79,"6","6","8",42.4
"6588","B40082000000000",2010,79,"7","8","8",40.8
"6589","B40082100000000",2012,79,"7","7","6",34.3
"6590","B40082300000000",2012,79,"7","8","8",49.6
"6591","B40082400000000",2012,79,"8","8","8",63.5
"6592","B40082700000000",2011,79,"8","8","7",38.9
"6593","B40082800000000",2010,79,"7","8","7",43.4
"6594","B40082900000000",2012,79,"8","8","8",49.2
"6595","B40083000000000",2010,79,"7","8","8",49.2
"6596","B40083100000000",2012,79,"7","7","7",58.3
"6597","B40083200000000",2011,79,"8","8","7",53.9
"6598","B40083300000000",2011,79,"8","8","8",44.1
"6599","B40083400000000",2011,79,"8","7","8",42.8
"6600","B40083500000000",2009,79,"7","8","7",50.2
"6601","B40083600000000",2009,79,"7","8","7",50.2
"6602","B40083700000000",2011,79,"8","8","7",46
"6603","B40083800000000",2012,79,"8","8","8",49.9
"6604","B40083900000000",2012,79,"7","7","8",49.9
"6605","B40084000000000",2012,79,"8","8","8",62.2
"6606","B40084100000000",2012,79,"8","8","8",62.2
"6607","B40084200000000",2012,79,"8","8","8",61.2
"6608","B40084300000000",2012,79,"7","8","8",61.2
"6609","B40084400000000",2012,79,"8","8","8",62.9
"6610","B40084500000000",2012,79,"7","8","8",62.9
"6611","B40084600000000",2015,79,"8","8","8",66.1
"6612","B40084900000000",2015,79,"7","9","9",49.6
"6613","B40085000000000",2017,79,"9","9","9",76.1
"6614","B40085100000000",2017,79,"8","9","9",55.7
"6615","B40085200000000",2015,79,"7","7","7",74.2
"6616","B40085300000000",2017,79,"8","8","8",48.3
"6617","B40085400000000",2018,79,"8","8","8",49.6
"6618","B40085500000000",2015,79,"7","8","8",49.9
"6619","B40085600000000",2017,79,"8","9","8",46.7
"6620","B40085700000000",2015,79,"7","7","7",50.2
"6621","B40085800000000",2016,79,"9","8","8",42.1
"6622","B40085900000000",2017,79,"8","8","8",64.5
"6623","B40086000000000",2017,79,"8","8","8",51.8
"6624","B40086100000000",2018,79,"7","9","9",47.6
"6625","B40086200000000",2015,79,"7","9","8",42.4
"6626","B40086300000000",2015,79,"7","8","8",63.5
"6627","B40086600000000",2015,79,"8","8","8",47
"6628","B40086700000000",2017,79,"8","8","8",58
"6629","B40086800000000",2014,79,"8","8","8",50.9
"6630","B40086900000000",2017,79,"7","9","9",49.2
"6631","B40087000000000",2016,79,"7","7","8",47
"6632","B40087100000000",2017,79,"8","9","8",59.9
"6633","B40087200000000",2016,79,"8","8","8",52.2
"6634","B40087300000000",2017,79,"7","9","9",52.8
"6635","B40087400000000",2016,79,"9","9","9",52.8
"6636","B40088000000000",2016,79,"9","5","9",47.3
"6637","B40088200000000",2017,79,"8","8","8",42.1
"6638","B40088300000000",2016,79,"7","7","8",42.1
"6639","B40088400000000",2013,79,"8","8","8",51.5
"6640","B40088500000000",2015,79,"7","7","8",57.7
"6641","B40088600000000",2015,79,"7","7","8",67.4
"6642","B40088700000000",2014,79,"8","9","9",59.3
"6643","B40088800000000",2014,79,"9","9","9",63.5
"6644","B40089000000000",2014,79,"9","9","9",90.4
"6645","B40089100000000",2015,79,"9","9","8",49.2
"6646","B40089200000000",2014,79,"N","N","N",54.5
"6647","B40089900000000",2014,79,"8","8","8",46.7
"6648","B40091100000000",2009,79,"8","8","7",42.8
"6649","B40091400000000",2019,79,"9","9","9",46.3
"6650","B40091500000000",2016,79,"8","8","9",48.9
"6651","B40091600000000",2016,79,"8","8","9",52.5
"6652","B40091700000000",2018,79,"9","9","9",53.1
"6653","B40091900000000",2016,79,"8","8","9",48.3
"6654","B40092000000000",2016,79,"8","8","9",43.1
"6655","B40092300000000",2017,79,"9","9","9",46.7
"6656","B40092500000000",2018,79,"8","8","9",43.4
"6657","B40092700000000",2017,79,"8","8","8",48.9
"6658","B40093600000000",1931,79,"6","6","6",53.9
"6659","B40093900000000",1953,79,"7","5","5",57.2
"6660","B40094000000000",1952,79,"7","5","6",53.9
"6661","B40095200000000",1982,79,"6","6","6",52.3
"6662","B40095400000000",1931,79,"5","8","5",60.4
"6663","B40098000000000",1924,79,"7","7","5",45.7
"6664","B40098600000000",1934,79,"4","4","5",65.3
"6665","B40098800000000",1928,79,"6","5","6",75.1
"6666","B40099800000000",1934,79,"4","4","5",32.7
"6667","B40099900000000",1934,79,"4","4","6",32.7
"6668","B40111100010000",2006,79,"7","7","7",53.9
"6669","B40111100020000",2006,79,"7","7","7",67
"6670","B40112100000000",2011,79,"7","7","7",67
"6671","B40112200000000",2008,79,"6","7","7",80
"6672","B40112300010000",2008,79,"6","7","7",62.1
"6673","B40112300020000",2008,79,"6","7","7",76.7
"6674","B40113100000000",2006,79,"7","6","6",68.6
"6675","B40113200000000",2008,79,"7","7","7",70.2
"6676","B40121100010000",2008,79,"7","7","7",81.6
"6677","B40121100020000",2008,79,"7","7","7",71.8
"6678","B40122100010000",2008,79,"7","7","7",80
"6679","B40122100020000",2008,79,"7","7","7",68.6
"6680","B40122200000000",2006,79,"6","7","7",68.6
"6681","B40123100010000",2008,79,"7","7","7",65.3
"6682","B40123100020000",2008,79,"7","7","7",62.1
"6683","B40131100010000",2006,79,"7","7","6",57.2
"6684","B40131100020000",2006,79,"7","7","7",44.1
"6685","B40131100030000",2006,79,"8","7","7",73.5
"6686","B40131100040000",2007,79,"8","7","7",53.9
"6687","B40131200010000",2006,79,"7","7","7",70.2
"6688","B40131200020000",2006,79,"7","7","7",76.7
"6689","B40131200030000",2006,79,"7","7","7",70.2
"6690","B40131200040000",2006,79,"7","7","7",68.6
"6691","B40131200050000",2006,79,"7","7","7",67
"6692","B40131200060000",2006,79,"7","7","7",53.9
"6693","B40132100000000",2006,79,"7","7","7",58.8
"6694","B40132200000000",2006,79,"7","7","6",55.5
